call_id,timestamp,date,hour,day_of_week,month,agent_id,call_reason,channel,wait_time_sec,handle_time_sec,hold_time_sec,wrap_up_time_sec,total_time_sec,abandoned,resolved,first_call_resolution,csat_score,sentiment,outcome,call_cost_usd
CALL01137,2024-08-05 14:54:00,2024-08-05,14,Monday,August,Agent_15,Complaint,Email,145,307,55,84,536,0,1,0,5.0,Neutral,Unresolved,1.53
CALL01138,2024-12-08 14:51:00,2024-12-08,14,Sunday,December,Agent_02,Technical Support,Phone,425,228,3,44,697,0,1,0,5.0,Positive,Resolved,3.23
CALL01139,2024-05-07 18:42:00,2024-05-07,18,Tuesday,May,Agent_10,Order Tracking,Phone,283,343,4,49,675,1,0,0,,Negative,Abandoned,4.86
CALL01140,2024-05-16 14:31:00,2024-05-16,14,Thursday,May,Agent_11,Cancellation Request,Chat,228,387,44,31,646,0,1,1,1.0,Negative,Resolved,2.9
CALL01141,2024-01-01 14:37:00,2024-01-01,14,Monday,January,Agent_04,Billing Inquiry,Phone,13,291,92,31,335,0,1,1,2.0,Positive,Escalated,4.12
CALL01142,2024-07-27 17:40:00,2024-07-27,17,Saturday,July,Agent_06,Order Tracking,Chat,680,273,38,54,1007,0,1,0,4.0,Neutral,Unresolved,2.05
CALL01143,2024-10-18 10:35:00,2024-10-18,10,Friday,October,Agent_20,Complaint,Phone,201,198,57,60,459,1,0,0,,Negative,Abandoned,2.8
CALL01144,2024-11-08 15:00:00,2024-11-08,15,Friday,November,Agent_03,Order Tracking,Chat,137,350,22,86,573,0,1,1,5.0,Neutral,Escalated,2.62
CALL01145,2024-07-27 13:09:00,2024-07-27,13,Saturday,July,Agent_04,Cancellation Request,Phone,242,210,11,58,510,0,1,1,3.0,Neutral,Unresolved,2.98
CALL01146,2024-04-04 15:42:00,2024-04-04,15,Thursday,April,Agent_09,Cancellation Request,Phone,388,352,173,83,823,0,1,1,4.0,Negative,Unresolved,4.99
CALL01147,2024-06-15 11:09:00,2024-06-15,11,Saturday,June,Agent_14,Account Management,Chat,74,404,31,54,532,0,1,0,3.0,Positive,Escalated,3.03
CALL01148,2024-08-05 15:26:00,2024-08-05,15,Monday,August,Agent_02,Account Management,Phone,18,367,53,57,442,0,1,1,5.0,Positive,Unresolved,5.2
CALL01149,2024-12-19 17:40:00,2024-12-19,17,Thursday,December,Agent_19,General Inquiry,Phone,199,219,0,15,433,0,1,0,5.0,Negative,Unresolved,3.1
CALL01150,2024-09-20 18:01:00,2024-09-20,18,Friday,September,Agent_06,Upgrade Request,Phone,184,282,51,54,520,0,1,1,2.0,Neutral,Callback Scheduled,4.0
CALL01151,2024-06-23 17:43:00,2024-06-23,17,Sunday,June,Agent_20,Billing Inquiry,Phone,209,260,70,83,552,1,0,0,,Negative,Abandoned,3.68
CALL01152,2024-11-28 15:04:00,2024-11-28,15,Thursday,November,Agent_05,General Inquiry,Email,523,199,0,66,788,1,0,0,,Neutral,Abandoned,0.99
CALL01153,2024-08-29 15:32:00,2024-08-29,15,Thursday,August,Agent_04,Cancellation Request,Phone,142,299,30,72,513,0,1,0,4.0,Neutral,Resolved,4.24
CALL01154,2024-08-05 16:40:00,2024-08-05,16,Monday,August,Agent_03,Complaint,Phone,71,299,9,43,413,0,1,1,5.0,Negative,Callback Scheduled,4.24
CALL01155,2024-08-06 09:34:00,2024-08-06,9,Tuesday,August,Agent_01,Refund Request,Phone,60,323,3,66,449,0,1,1,5.0,Negative,Transferred,4.58
CALL01156,2024-02-08 16:56:00,2024-02-08,16,Thursday,February,Agent_19,Product Information,Phone,121,129,84,55,305,0,1,0,3.0,Negative,Callback Scheduled,1.83
CALL01157,2024-08-05 18:48:00,2024-08-05,18,Monday,August,Agent_17,Refund Request,Chat,369,245,54,81,695,1,0,0,,Negative,Abandoned,1.84
CALL01158,2024-09-26 11:16:00,2024-09-26,11,Thursday,September,Agent_20,Technical Support,Phone,95,267,214,67,429,0,0,0,2.0,Neutral,Escalated,3.78
CALL01159,2024-10-25 17:32:00,2024-10-25,17,Friday,October,Agent_16,Order Tracking,Chat,82,293,9,67,442,0,1,1,5.0,Negative,Unresolved,2.2
CALL01160,2024-06-13 14:22:00,2024-06-13,14,Thursday,June,Agent_05,Refund Request,Phone,186,318,17,79,583,0,1,1,3.0,Negative,Resolved,4.5
CALL01161,2024-08-16 17:57:00,2024-08-16,17,Friday,August,Agent_01,Account Management,Phone,30,171,51,67,268,0,1,1,4.0,Negative,Unresolved,2.42
CALL01162,2024-01-20 17:14:00,2024-01-20,17,Saturday,January,Agent_16,Account Management,Phone,150,334,26,88,572,0,0,0,5.0,Positive,Unresolved,4.73
CALL01163,2024-08-25 12:46:00,2024-08-25,12,Sunday,August,Agent_11,Product Information,Video Call,287,444,33,72,803,0,1,1,5.0,Neutral,Callback Scheduled,8.14
CALL01164,2024-03-27 15:58:00,2024-03-27,15,Wednesday,March,Agent_02,Refund Request,Phone,352,360,30,98,810,0,0,0,4.0,Positive,Transferred,5.1
CALL01165,2024-07-25 17:21:00,2024-07-25,17,Thursday,July,Agent_13,Cancellation Request,Phone,2,247,50,59,308,0,1,0,4.0,Positive,Resolved,3.5
CALL01166,2024-05-09 16:19:00,2024-05-09,16,Thursday,May,Agent_15,General Inquiry,Chat,17,386,21,64,467,0,1,0,4.0,Negative,Unresolved,2.9
CALL01167,2024-07-22 11:01:00,2024-07-22,11,Monday,July,Agent_03,General Inquiry,Phone,728,338,13,62,1128,0,1,0,3.0,Neutral,Callback Scheduled,4.79
CALL01168,2024-06-29 12:10:00,2024-06-29,12,Saturday,June,Agent_04,General Inquiry,Phone,113,295,55,65,473,0,0,0,5.0,Negative,Resolved,4.18
CALL01169,2024-12-04 17:35:00,2024-12-04,17,Wednesday,December,Agent_04,Cancellation Request,Phone,161,156,12,68,385,0,1,1,4.0,Neutral,Resolved,2.21
CALL01170,2024-11-28 12:44:00,2024-11-28,12,Thursday,November,Agent_18,Refund Request,Chat,229,256,4,55,540,0,1,1,3.0,Positive,Resolved,1.92
CALL01171,2024-10-19 16:04:00,2024-10-19,16,Saturday,October,Agent_20,Upgrade Request,Chat,185,294,8,82,561,0,1,1,4.0,Negative,Callback Scheduled,2.21
CALL01172,2024-01-11 12:18:00,2024-01-11,12,Thursday,January,Agent_17,Refund Request,Chat,51,378,29,65,494,0,1,1,2.0,Positive,Unresolved,2.83
CALL01173,2024-05-22 10:13:00,2024-05-22,10,Wednesday,May,Agent_11,Order Tracking,Video Call,300,93,2,80,473,0,1,1,5.0,Positive,Escalated,1.71
CALL01174,2024-05-16 12:31:00,2024-05-16,12,Thursday,May,Agent_15,Order Tracking,Email,43,200,86,46,289,0,1,1,5.0,Negative,Transferred,1.0
CALL01175,2024-06-18 12:25:00,2024-06-18,12,Tuesday,June,Agent_20,General Inquiry,Chat,123,275,89,24,422,0,1,1,4.0,Negative,Callback Scheduled,2.06
CALL01176,2024-01-03 13:35:00,2024-01-03,13,Wednesday,January,Agent_15,Technical Support,Phone,87,588,164,74,749,0,1,1,3.0,Positive,Escalated,8.33
CALL01177,2024-04-03 11:24:00,2024-04-03,11,Wednesday,April,Agent_01,Order Tracking,Chat,773,455,51,61,1289,0,1,1,4.0,Neutral,Callback Scheduled,3.41
CALL01178,2024-07-02 11:41:00,2024-07-02,11,Tuesday,July,Agent_18,Refund Request,Phone,7,596,4,49,652,0,1,1,4.0,Neutral,Resolved,8.44
CALL01179,2024-03-24 14:43:00,2024-03-24,14,Sunday,March,Agent_02,Account Management,Phone,34,241,75,75,350,0,1,0,3.0,Neutral,Escalated,3.41
CALL01180,2024-04-05 19:48:00,2024-04-05,19,Friday,April,Agent_14,Technical Support,Phone,207,279,115,54,540,0,0,0,1.0,Neutral,Transferred,3.95
CALL01181,2024-06-09 18:17:00,2024-06-09,18,Sunday,June,Agent_07,Product Information,Phone,239,302,94,55,596,0,1,1,5.0,Positive,Unresolved,4.28
CALL01182,2024-05-29 12:42:00,2024-05-29,12,Wednesday,May,Agent_07,General Inquiry,Chat,69,320,3,42,431,0,1,0,3.0,Positive,Callback Scheduled,2.4
CALL01183,2024-04-19 17:52:00,2024-04-19,17,Friday,April,Agent_04,Cancellation Request,Phone,234,227,14,89,550,0,1,1,3.0,Positive,Transferred,3.22
CALL01184,2024-04-19 11:43:00,2024-04-19,11,Friday,April,Agent_04,General Inquiry,Phone,238,463,76,61,762,0,0,0,5.0,Neutral,Transferred,6.56
CALL01185,2024-02-27 12:18:00,2024-02-27,12,Tuesday,February,Agent_17,Account Management,Phone,53,398,9,78,529,0,1,1,5.0,Neutral,Resolved,5.64
CALL01186,2024-02-28 14:05:00,2024-02-28,14,Wednesday,February,Agent_17,Billing Inquiry,Phone,184,195,148,57,436,0,0,0,4.0,Negative,Unresolved,2.76
CALL01187,2024-12-11 17:40:00,2024-12-11,17,Wednesday,December,Agent_19,General Inquiry,Phone,3,300,79,49,352,0,0,0,3.0,Negative,Escalated,4.25
CALL01188,2024-07-20 12:10:00,2024-07-20,12,Saturday,July,Agent_19,Account Management,Phone,147,308,160,60,515,0,1,1,5.0,Negative,Escalated,4.36
CALL01189,2024-07-15 16:23:00,2024-07-15,16,Monday,July,Agent_04,Cancellation Request,Phone,149,221,47,85,455,0,1,1,4.0,Negative,Transferred,3.13
CALL01190,2024-11-30 09:46:00,2024-11-30,9,Saturday,November,Agent_20,Order Tracking,Email,291,403,66,73,767,0,1,1,4.0,Negative,Unresolved,2.02
CALL01191,2024-06-13 13:52:00,2024-06-13,13,Thursday,June,Agent_14,Upgrade Request,Phone,58,194,103,50,302,0,1,1,5.0,Negative,Escalated,2.75
CALL01192,2024-11-05 13:49:00,2024-11-05,13,Tuesday,November,Agent_09,Cancellation Request,Phone,237,147,9,69,453,1,0,0,,Neutral,Abandoned,2.08
CALL01193,2024-10-02 08:20:00,2024-10-02,8,Wednesday,October,Agent_10,General Inquiry,Phone,288,60,20,46,394,1,0,0,,Positive,Abandoned,0.85
CALL01194,2024-04-26 14:06:00,2024-04-26,14,Friday,April,Agent_05,Cancellation Request,Phone,548,290,67,86,924,0,1,1,5.0,Negative,Transferred,4.11
CALL01195,2024-04-10 16:53:00,2024-04-10,16,Wednesday,April,Agent_10,Refund Request,Email,48,274,54,19,341,0,1,1,3.0,Neutral,Transferred,1.37
CALL01196,2024-07-07 08:35:00,2024-07-07,8,Sunday,July,Agent_07,Product Information,Phone,727,154,32,49,930,0,1,1,5.0,Positive,Transferred,2.18
CALL01197,2024-06-20 12:21:00,2024-06-20,12,Thursday,June,Agent_10,Order Tracking,Phone,84,263,11,43,390,0,1,1,4.0,Negative,Escalated,3.73
CALL01198,2024-03-07 11:13:00,2024-03-07,11,Thursday,March,Agent_06,Refund Request,Phone,38,383,50,51,472,0,1,1,4.0,Negative,Callback Scheduled,5.43
CALL01199,2024-04-22 18:06:00,2024-04-22,18,Monday,April,Agent_04,Order Tracking,Email,15,115,31,61,191,0,1,1,4.0,Negative,Unresolved,0.57
CALL01200,2024-12-23 16:42:00,2024-12-23,16,Monday,December,Agent_19,Upgrade Request,Phone,190,482,45,46,718,0,1,1,4.0,Negative,Unresolved,6.83
CALL01201,2024-06-09 10:43:00,2024-06-09,10,Sunday,June,Agent_18,Complaint,Phone,145,328,21,75,548,0,1,1,5.0,Neutral,Resolved,4.65
CALL01202,2024-01-28 18:16:00,2024-01-28,18,Sunday,January,Agent_17,Technical Support,Phone,74,328,91,57,459,0,1,1,3.0,Positive,Unresolved,4.65
CALL01203,2024-08-17 13:58:00,2024-08-17,13,Saturday,August,Agent_05,Billing Inquiry,Phone,122,474,100,97,693,0,1,0,4.0,Negative,Resolved,6.71
CALL01204,2024-03-16 12:47:00,2024-03-16,12,Saturday,March,Agent_07,Complaint,Phone,340,60,56,59,459,1,0,0,,Positive,Abandoned,0.85
CALL01205,2024-08-08 17:53:00,2024-08-08,17,Thursday,August,Agent_10,Complaint,Chat,450,376,30,31,857,1,0,0,,Positive,Abandoned,2.82
CALL01206,2024-02-16 14:23:00,2024-02-16,14,Friday,February,Agent_02,Complaint,Phone,383,331,4,88,802,0,1,1,2.0,Positive,Transferred,4.69
CALL01207,2024-08-07 15:11:00,2024-08-07,15,Wednesday,August,Agent_02,Order Tracking,Phone,253,192,45,37,482,1,0,0,,Neutral,Abandoned,2.72
CALL01208,2024-03-17 11:12:00,2024-03-17,11,Sunday,March,Agent_04,Upgrade Request,Phone,340,119,32,76,535,0,1,0,4.0,Negative,Transferred,1.69
CALL01209,2024-12-26 13:52:00,2024-12-26,13,Thursday,December,Agent_08,Refund Request,Phone,312,249,78,30,591,0,1,1,5.0,Neutral,Escalated,3.53
CALL01210,2024-08-07 14:31:00,2024-08-07,14,Wednesday,August,Agent_17,Complaint,Chat,11,202,42,71,284,0,0,0,5.0,Negative,Resolved,1.52
CALL01211,2024-09-27 17:51:00,2024-09-27,17,Friday,September,Agent_13,Cancellation Request,Email,22,424,47,45,491,0,1,1,5.0,Neutral,Callback Scheduled,2.12
CALL01212,2024-09-13 18:23:00,2024-09-13,18,Friday,September,Agent_18,Billing Inquiry,Phone,826,621,57,46,1493,0,1,1,3.0,Positive,Callback Scheduled,8.8
CALL01213,2024-10-04 19:10:00,2024-10-04,19,Friday,October,Agent_07,Upgrade Request,Chat,943,198,112,74,1215,0,0,0,4.0,Neutral,Escalated,1.48
CALL01214,2024-10-01 18:21:00,2024-10-01,18,Tuesday,October,Agent_12,Upgrade Request,Phone,680,425,183,64,1169,0,1,1,1.0,Negative,Transferred,6.02
CALL01215,2024-03-04 17:22:00,2024-03-04,17,Monday,March,Agent_07,Product Information,Phone,65,173,6,22,260,0,0,0,5.0,Neutral,Unresolved,2.45
CALL01216,2024-04-21 12:17:00,2024-04-21,12,Sunday,April,Agent_06,Technical Support,Chat,316,528,184,40,884,0,1,1,3.0,Positive,Escalated,3.96
CALL01217,2024-06-18 15:52:00,2024-06-18,15,Tuesday,June,Agent_17,Technical Support,Video Call,94,311,19,49,454,0,0,0,5.0,Neutral,Resolved,5.7
CALL01218,2024-10-30 11:12:00,2024-10-30,11,Wednesday,October,Agent_14,Complaint,Phone,656,446,56,26,1128,0,1,1,4.0,Negative,Callback Scheduled,6.32
CALL01219,2024-08-28 11:59:00,2024-08-28,11,Wednesday,August,Agent_05,Account Management,Phone,57,170,26,76,303,0,0,0,5.0,Negative,Callback Scheduled,2.41
CALL01220,2024-09-10 15:47:00,2024-09-10,15,Tuesday,September,Agent_01,Order Tracking,Email,79,328,54,52,459,0,1,1,5.0,Neutral,Escalated,1.64
CALL01221,2024-03-31 10:44:00,2024-03-31,10,Sunday,March,Agent_02,Account Management,Phone,253,281,33,50,584,0,1,1,4.0,Neutral,Transferred,3.98
CALL01222,2024-05-08 12:34:00,2024-05-08,12,Wednesday,May,Agent_02,Upgrade Request,Email,528,220,39,54,802,0,1,1,5.0,Negative,Callback Scheduled,1.1
CALL01223,2024-04-08 18:06:00,2024-04-08,18,Monday,April,Agent_16,Upgrade Request,Phone,12,186,1,62,260,0,0,0,4.0,Negative,Callback Scheduled,2.63
CALL01224,2024-10-05 18:20:00,2024-10-05,18,Saturday,October,Agent_03,Order Tracking,Chat,36,135,63,95,266,0,1,0,1.0,Negative,Escalated,1.01
CALL01225,2024-04-16 09:38:00,2024-04-16,9,Tuesday,April,Agent_06,Refund Request,Phone,75,309,46,63,447,0,1,1,4.0,Positive,Transferred,4.38
CALL01226,2024-10-30 16:14:00,2024-10-30,16,Wednesday,October,Agent_06,Cancellation Request,Email,64,202,6,57,323,0,1,1,3.0,Negative,Transferred,1.01
CALL01227,2024-01-15 10:47:00,2024-01-15,10,Monday,January,Agent_13,Technical Support,Phone,255,325,97,31,611,0,1,1,4.0,Neutral,Escalated,4.6
CALL01228,2024-05-25 14:10:00,2024-05-25,14,Saturday,May,Agent_07,Order Tracking,Email,232,218,29,78,528,0,1,0,3.0,Neutral,Callback Scheduled,1.09
CALL01229,2024-11-13 09:48:00,2024-11-13,9,Wednesday,November,Agent_10,Product Information,Email,476,237,32,56,769,0,1,1,4.0,Negative,Transferred,1.19
CALL01230,2024-10-20 10:43:00,2024-10-20,10,Sunday,October,Agent_16,Refund Request,Email,15,356,26,46,417,0,1,1,4.0,Negative,Resolved,1.78
CALL01231,2024-11-22 13:38:00,2024-11-22,13,Friday,November,Agent_04,Order Tracking,Phone,44,386,5,65,495,0,1,0,4.0,Neutral,Escalated,5.47
CALL01232,2024-05-17 09:33:00,2024-05-17,9,Friday,May,Agent_20,Upgrade Request,Phone,39,174,7,75,288,0,1,1,4.0,Positive,Resolved,2.46
CALL01233,2024-08-12 13:02:00,2024-08-12,13,Monday,August,Agent_11,Cancellation Request,Phone,67,338,9,81,486,0,1,1,4.0,Positive,Unresolved,4.79
CALL01234,2024-12-09 11:28:00,2024-12-09,11,Monday,December,Agent_09,Refund Request,Phone,238,305,0,74,617,0,1,1,4.0,Negative,Callback Scheduled,4.32
CALL01235,2024-05-04 11:16:00,2024-05-04,11,Saturday,May,Agent_01,Refund Request,Phone,127,425,136,56,608,0,1,1,5.0,Neutral,Transferred,6.02
CALL01236,2024-09-21 16:18:00,2024-09-21,16,Saturday,September,Agent_17,General Inquiry,Phone,36,181,69,43,260,0,0,0,4.0,Neutral,Resolved,2.56
CALL01237,2024-10-28 17:59:00,2024-10-28,17,Monday,October,Agent_10,Product Information,Chat,627,271,113,38,936,0,1,1,5.0,Neutral,Transferred,2.03
CALL01238,2024-04-30 14:04:00,2024-04-30,14,Tuesday,April,Agent_03,Technical Support,Chat,291,490,35,68,849,0,1,1,2.0,Positive,Transferred,3.67
CALL01239,2024-11-06 15:15:00,2024-11-06,15,Wednesday,November,Agent_18,Billing Inquiry,Phone,151,461,128,82,694,0,1,1,5.0,Negative,Resolved,6.53
CALL01240,2024-08-09 18:42:00,2024-08-09,18,Friday,August,Agent_07,Product Information,Phone,27,436,7,76,539,0,1,1,4.0,Negative,Unresolved,6.18
CALL01241,2024-05-16 13:44:00,2024-05-16,13,Thursday,May,Agent_04,Product Information,Chat,207,413,157,36,656,0,1,1,3.0,Negative,Unresolved,3.1
CALL01242,2024-04-08 12:21:00,2024-04-08,12,Monday,April,Agent_03,Account Management,Phone,204,261,12,62,527,0,1,0,5.0,Positive,Unresolved,3.7
CALL01243,2024-01-06 12:10:00,2024-01-06,12,Saturday,January,Agent_11,Billing Inquiry,Phone,10,326,20,85,421,0,0,0,4.0,Positive,Resolved,4.62
CALL01244,2024-06-06 13:26:00,2024-06-06,13,Thursday,June,Agent_02,Account Management,Email,186,253,17,74,513,0,1,1,4.0,Neutral,Transferred,1.26
CALL01245,2024-11-28 15:47:00,2024-11-28,15,Thursday,November,Agent_03,Upgrade Request,Email,301,440,17,58,799,1,0,0,,Positive,Abandoned,2.2
CALL01246,2024-09-30 17:57:00,2024-09-30,17,Monday,September,Agent_09,Cancellation Request,Phone,413,309,86,65,787,1,0,0,,Neutral,Abandoned,4.38
CALL01247,2024-01-18 15:09:00,2024-01-18,15,Thursday,January,Agent_15,Cancellation Request,Phone,106,406,12,28,540,0,1,1,2.0,Neutral,Callback Scheduled,5.75
CALL01248,2024-03-27 12:32:00,2024-03-27,12,Wednesday,March,Agent_01,Cancellation Request,Video Call,231,482,27,65,778,0,1,1,4.0,Negative,Resolved,8.84
CALL01249,2024-10-18 13:57:00,2024-10-18,13,Friday,October,Agent_18,Billing Inquiry,Phone,213,342,26,64,619,0,1,0,5.0,Negative,Transferred,4.84
CALL01250,2024-11-04 18:01:00,2024-11-04,18,Monday,November,Agent_03,Upgrade Request,Chat,128,274,22,97,499,0,1,1,3.0,Positive,Resolved,2.06
CALL01251,2024-02-28 17:52:00,2024-02-28,17,Wednesday,February,Agent_12,Refund Request,Chat,27,376,49,39,442,0,1,0,3.0,Positive,Callback Scheduled,2.82
CALL01252,2024-04-19 18:26:00,2024-04-19,18,Friday,April,Agent_10,Upgrade Request,Phone,62,234,78,87,383,0,1,1,1.0,Positive,Callback Scheduled,3.31
CALL01253,2024-05-15 17:20:00,2024-05-15,17,Wednesday,May,Agent_15,Cancellation Request,Email,109,367,0,82,558,0,1,1,4.0,Neutral,Resolved,1.83
CALL01254,2024-01-18 17:54:00,2024-01-18,17,Thursday,January,Agent_16,Account Management,Phone,134,388,1,27,549,0,0,0,5.0,Negative,Escalated,5.5
CALL01255,2024-05-28 15:16:00,2024-05-28,15,Tuesday,May,Agent_05,Cancellation Request,Phone,106,286,44,54,446,0,1,0,4.0,Negative,Callback Scheduled,4.05
CALL01256,2024-07-20 13:52:00,2024-07-20,13,Saturday,July,Agent_05,Complaint,Phone,208,428,71,55,691,1,0,0,,Negative,Abandoned,6.06
CALL01257,2024-11-21 10:47:00,2024-11-21,10,Thursday,November,Agent_12,Billing Inquiry,Phone,43,186,41,43,272,0,1,1,5.0,Negative,Transferred,2.63
CALL01258,2024-10-23 13:08:00,2024-10-23,13,Wednesday,October,Agent_05,Technical Support,Phone,93,372,157,70,535,0,1,1,4.0,Positive,Resolved,5.27
CALL01259,2024-11-19 15:45:00,2024-11-19,15,Tuesday,November,Agent_19,Upgrade Request,Video Call,144,226,53,81,451,0,1,0,5.0,Neutral,Transferred,4.14
CALL01260,2024-08-09 13:26:00,2024-08-09,13,Friday,August,Agent_18,Technical Support,Phone,473,195,31,41,709,1,0,0,,Neutral,Abandoned,2.76
CALL01261,2024-04-11 18:44:00,2024-04-11,18,Thursday,April,Agent_07,Order Tracking,Phone,355,236,47,76,667,1,0,0,,Positive,Abandoned,3.34
CALL01262,2024-05-20 13:24:00,2024-05-20,13,Monday,May,Agent_14,Refund Request,Phone,64,103,28,54,221,0,1,0,4.0,Positive,Escalated,1.46
CALL01263,2024-04-30 11:15:00,2024-04-30,11,Tuesday,April,Agent_06,Product Information,Phone,395,382,52,38,815,0,1,1,4.0,Negative,Callback Scheduled,5.41
CALL01264,2024-05-24 15:32:00,2024-05-24,15,Friday,May,Agent_07,Technical Support,Phone,292,151,85,51,494,1,0,0,,Positive,Abandoned,2.14
CALL01265,2024-07-20 09:20:00,2024-07-20,9,Saturday,July,Agent_19,Billing Inquiry,Chat,68,463,184,58,589,0,1,1,5.0,Negative,Unresolved,3.47
CALL01266,2024-08-23 10:50:00,2024-08-23,10,Friday,August,Agent_18,Technical Support,Chat,60,455,53,85,600,0,0,0,5.0,Neutral,Resolved,3.41
CALL01267,2024-12-23 15:23:00,2024-12-23,15,Monday,December,Agent_09,Technical Support,Email,99,160,141,25,284,0,0,0,1.0,Positive,Transferred,0.8
CALL01268,2024-10-20 11:11:00,2024-10-20,11,Sunday,October,Agent_16,Order Tracking,Video Call,380,60,48,37,477,1,0,0,,Neutral,Abandoned,1.1
CALL01269,2024-09-07 09:28:00,2024-09-07,9,Saturday,September,Agent_05,Product Information,Phone,39,181,1,0,220,0,0,0,4.0,Positive,Callback Scheduled,2.56
CALL01270,2024-10-17 13:15:00,2024-10-17,13,Thursday,October,Agent_20,Technical Support,Phone,246,454,277,62,762,0,1,1,3.0,Positive,Callback Scheduled,6.43
CALL01271,2024-12-27 17:21:00,2024-12-27,17,Friday,December,Agent_16,General Inquiry,Email,280,420,2,91,791,0,1,1,1.0,Neutral,Transferred,2.1
CALL01272,2024-12-16 15:23:00,2024-12-16,15,Monday,December,Agent_10,Upgrade Request,Phone,155,175,15,78,408,0,1,1,4.0,Positive,Transferred,2.48
CALL01273,2024-01-15 14:33:00,2024-01-15,14,Monday,January,Agent_19,Order Tracking,Phone,79,298,67,17,394,0,1,1,5.0,Neutral,Unresolved,4.22
CALL01274,2024-12-30 14:23:00,2024-12-30,14,Monday,December,Agent_06,Billing Inquiry,Video Call,80,147,4,50,277,0,1,1,4.0,Neutral,Escalated,2.7
CALL01275,2024-07-24 11:09:00,2024-07-24,11,Wednesday,July,Agent_08,Cancellation Request,Email,105,367,118,53,525,0,0,0,1.0,Neutral,Callback Scheduled,1.83
CALL01276,2024-09-15 18:49:00,2024-09-15,18,Sunday,September,Agent_05,Order Tracking,Video Call,147,402,36,54,603,0,1,0,5.0,Neutral,Unresolved,7.37
CALL01277,2024-05-26 14:12:00,2024-05-26,14,Sunday,May,Agent_15,Order Tracking,Chat,35,334,20,60,429,0,1,1,1.0,Neutral,Unresolved,2.5
CALL01278,2024-11-13 19:13:00,2024-11-13,19,Wednesday,November,Agent_18,Technical Support,Chat,16,287,15,64,367,0,0,0,5.0,Positive,Transferred,2.15
CALL01279,2024-07-15 17:10:00,2024-07-15,17,Monday,July,Agent_03,Complaint,Phone,115,317,17,40,472,0,1,0,4.0,Positive,Transferred,4.49
CALL01280,2024-08-25 17:29:00,2024-08-25,17,Sunday,August,Agent_07,Complaint,Phone,37,333,92,31,401,0,1,1,4.0,Negative,Resolved,4.72
CALL01281,2024-10-14 17:44:00,2024-10-14,17,Monday,October,Agent_03,Billing Inquiry,Phone,529,237,14,70,836,0,1,0,5.0,Negative,Resolved,3.36
CALL01282,2024-06-18 11:03:00,2024-06-18,11,Tuesday,June,Agent_19,Upgrade Request,Phone,96,350,92,41,487,0,1,1,5.0,Neutral,Transferred,4.96
CALL01283,2024-09-19 12:51:00,2024-09-19,12,Thursday,September,Agent_07,Billing Inquiry,Phone,354,253,51,43,650,0,1,1,3.0,Negative,Callback Scheduled,3.58
CALL01284,2024-09-10 10:50:00,2024-09-10,10,Tuesday,September,Agent_18,Refund Request,Phone,112,298,3,53,463,0,1,0,4.0,Neutral,Escalated,4.22
CALL01285,2024-07-15 13:29:00,2024-07-15,13,Monday,July,Agent_12,Cancellation Request,Chat,38,455,87,65,558,0,1,0,5.0,Positive,Transferred,3.41
CALL01286,2024-01-17 10:19:00,2024-01-17,10,Wednesday,January,Agent_10,Account Management,Chat,215,139,18,42,396,1,0,0,,Neutral,Abandoned,1.04
CALL01287,2024-03-29 10:00:00,2024-03-29,10,Friday,March,Agent_17,Refund Request,Chat,9,150,18,69,228,0,1,0,4.0,Positive,Unresolved,1.12
CALL01288,2024-12-22 08:53:00,2024-12-22,8,Sunday,December,Agent_12,Refund Request,Phone,163,405,21,54,622,0,1,1,3.0,Positive,Escalated,5.74
